OBJECTID,מקום,הערות,תאריך,שעות שהייה,סוג מיקום,x,y
5443,"""עידן הפרי והירק"" ברח' לשם מודיעין",,12/3/2020,18:35-18:45,מיקום חולה,34.99576461800007,31.90347495900005
5590,"בר ""קוקטילים 223"", רחוב דיזינגוף 223, תל אביב",,12/3/2020,19:30-21:30,מיקום חולה,34.77552900000006,32.090279000000066
5716,"מוקד מכבי , רחוב רבי עקיבא 84, בני ברק",,12/3/2020,19:30-21:00,מיקום חולה,34.830399200000045,32.086023700000055
5597,"חנות שייפון ליד תחנה מרכזית, קרית גת",,12/3/2020,20:45-21:00,מיקום חולה,34.77030800000006,31.60933200000005
5470,"בית כנסת משכן שלמה, רח' ענבר 17 מודיעין",,12/3/2020,20:45-21:00,מיקום חולה,34.99537550000008,31.905311700000027
5578,"אגנס, רחוב אבן גבירול 129, תל אביב",,12/3/2020,21:30-00:59,מיקום חולה,34.782232100000044,32.08864680000005
5601,"בית המדרש ישיבת הר עציון, ישוב אלון שבות",,13/3/2020,22:00-23:59,מיקום חולה,35.12351290000004,31.65767100000005
5613,"בית קפה ""מיכליס"" ישפרו סנטר מודיעין",,13/3/2020,22:00-23:59,מיקום חולה,34.961524600000075,31.888456500000075
5632,"פאב ""דרינק פוינט"", רח' הסיבים 7, פתח תקווה",,13/3/2020,23:00-23:59,מיקום חולה,34.857300000000066,32.09077000000008
5655,"פאב ""דרינק פוינט"", רח' הסיבים 7, פתח תקווה",,13/3/2020,23:00-23:59,מיקום חולה,34.857300000000066,32.09077000000008
5656,"פאב ""דרינק פוינט"", רח' הסיבים 7, פתח תקווה",,13/3/2020,00:00-01:00,מיקום חולה,34.857300000000066,32.09077000000008
5721,"קופ""ח כללית רחוב הפלמ""ח 17 רחובות",קומה א',13/3/2020,08:00-08:30,מיקום חולה,34.82260800000006,31.89543400000008
5722,"קופ""ח כללית ""רמז"" רחוב דוד רמז 71 רחובות",יחידת אולטרסאונד,13/3/2020,08:50-09:00,מיקום חולה,34.80409210000005,31.89449630000007
5723,"מרפאת עיניים קופ""ח כללית ""רמז"" רחוב דוד רמז 71 רחובות", ,13/3/2020,09:00-09:40,מיקום חולה,34.80409210000005,31.89449630000007
5724,"קופ""ח כללית רחוב פלמ""ח 17 רחובות קומה א'", ,13/3/2020,10:00-10:30,מיקום חולה,34.82260800000006,31.89543400000008
5731,"חנות BO-E , דיזנגוף 96 תל אביב", ,13/3/2020,13:00-13:30,מיקום חולה,34.774148600000046,32.07875780000006
5849,"מוקד טרם, רחוב ז’בוטינסקי 160, בני ברק", ,13/3/2020,13:00-13:30,0,34.83795980000008,32.092488400000036
5850,"סופר פארם, רחוב ז’בוטינסקי 7, בני ברק", ,13/3/2020,14:00-15:00,0,34.82475630000005,32.09155150000004
5817,עמק דותן 49 מודיעין,ספרייה ציבורית מודיעין,13/3/2020,10:50-11:00,0,35.01471520000007,31.899252300000057
5825,"בית הכנסת ""בית אברהם"", רחוב אזניים לתורה 1, קרית יערים (טלז סטון)", ,13/3/2020,08:30-09:30,0,35.10007090000005,31.803140600000063
5826,"שופרסל רח' לוחמי הגטאות 36, נהריה", ,13/3/2020,10:30-11:00,0,35.09690430000006,33.00098500000007
5827,"קשת טעמים רח' לוחמי הגטאות 9, נהריה", ,13/3/2020,11:00-11:15,0,35.09822850000006,33.004319000000066
5828,"אטליז גבאי רח' השקד 38, נהריה", ,13/3/2020,11:15-11:35,0,35.08444460000004,32.990020800000025
5829,"מסעדת ויוינו (Vivino) חוצות המפרץ אאוטלט, חיפה", ,13/3/2020,18:45-20:00,0,34.99848040000006,32.78663100000006
5782,קניון בית החולים שמיר, ,13/3/2020,10:00-11:30,0,34.84077625300006,31.966950600000075
5783,מקווה מרכזי כפר חב''ד, ,13/3/2020,16:15-17:15,0,34.85160280000008,31.988081100000045
5793,"מועדון נוער ""אור ישראלי"" מגדל העמק", ,13/3/2020,09:00-13:00,0,35.24174970000007,32.67781140000005
5794,שיבה מתיבתא מגדל העמק, ,13/3/2020,17:30-19:00,0,35.24174970000007,32.67781140000005
5766,"בית הכנסת ""דרכי אבותינו"" רחוב גורדון 1 קריית יערים", ,13/3/2020,17:00-18:30,מיקום חולה,35.103297800000064,31.803590100000065
6023,"בית הכנסת 'אור וישועה', רח' טרומפלדור, חיפה", ,13/3/2020,18:00-19:00,0,35.01731180000007,32.78570360000003
6033,"בית הכנסת ברחוב הרב מנהר 4, הר חומה, ירושלים", ,13/3/2020,08:00-08:45,0,35.22415398800007,31.721989154000028
6052,רחוב אלעזר פתח תקווה, ,13/3/2020,06:00-06:30,0,34.90198740000005,32.08007520000007
6053,רחוב אלעזר פתח תקווה, ,13/3/2020,17:45-19:30,0,34.90198740000005,32.08007520000007
6044," רח' עמק דותן 49 מרכז רב- תחומי, מודיעין.", ,13/3/2020,10:30-11:00,0,35.01487960000003,31.898845900000023
6045,"חנות """"אייבורי"""", """"ישפרו סנטר"""", רח' המלאכות, מודיעין.", ,13/3/2020,11:00-11:30,0,34.962810500000046,31.889801100000057
5995,סופר מגה בעיר מנחם בגין 44 כפר יונה, ,13/3/2020,09:30-10:00,0,34.93653420000004,32.311227200000076
5976,רחוב וינגייט עפולה,תפילה במבנה שמשמש גני ילדים רחוב וינגייט ,13/3/2020,17:30-19:00,0,35.32454000000007,32.634864900000025
6015,"סופרמרקט ״ויקטורי״ רח׳ ירושלים 34, רעננה", ,13/3/2020,10:00-11:15,0,34.85459960000003,32.18614760000003
5959,"בית הכנסת ""שלום המלכה "" ברחוב נצרים, דימונה", ,13/3/2020,18:00-19:00,0,35.04104360000008,31.068494600000065
5908,ארקפה רח' אבן גבירול 70 תל אביב, ,13/3/2020,13:30-13:40,0,34.78153990000004,32.08089650000005
5886,בית חולים וולפסון,כל מי שביקר במחלקה פנימית ד' או במחלקת רגל סכרתית,13/3/2020,00:00-23:59,0,34.76270740000007,32.03603090000007
5875,"סופרמרקט ""ויקטורי"" רח' ירושלים 34 רעננה", ,13/3/2020,10:00-11:15,0,34.854407200000026,32.18548410000005
5871,"ית הכנסת 'קדושי פולין' ברח' ז'בוטינסקי, מושב נווה דורון", ,13/3/2020,17:30-19:00,0,34.84651100000008,31.937594000000047
5872,"בית הכנסת 'קדושי פולין' ברח' ז'בוטינסקי, מושב נווה דורון", ,13/3/2020,17:30-19:00,0,34.84651100000008,31.937594000000047
5863,"בית כנסת ""חושן"" רחוב הבדולח 12 מודיעין", ,13/3/2020,07:00-08:00,0,34.99476240000007,31.90359490000003
5864,ספריה מרכזית מודיעין, ,13/3/2020,10:30-10:50,0,35.01518500000003,31.89862720000008
5865,"חנות מחשבים ""אייבורי"" ישפרו מודיעין", ,13/3/2020,11:00-11:30,0,34.96252480000004,31.889382600000033
5866," חנות ""מגה ספורט"" ישפרו מודיעין", ,13/3/2020,11:30-11:40,0,34.962810500000046,31.889801100000057
5633,"פאב ""דרינק פוינט"", רח' הסיבים 7, פתח תקווה",,13/3/2020,00:00-01:00,מיקום חולה,34.857300000000066,32.09077000000008
6104,"בית קפה דרך הגפן, מושב בית זית 24", ,13/3/2020,11:00-13:00,0,35.161560800000075,31.781886800000052
6094,"בית כנסת ברסלב, רחוב סעדיה יהוד", ,13/3/2020,08:20-09:30,0,34.88712865900004,32.03166706800005
6095,"סופר מאיר, רחוב סעדיה חתוכה, יהוד", ,13/3/2020,09:40-10:00,0,34.88897932200007,32.02892632800007
6096,"בית כנסת אור אבנר, יהוד", ,13/3/2020,18:20-19:30,0,34.881049000000075,32.03546350000005
6073,בית הכנסת 'אוהלי יוסף ושרה'  יצחק טוניק בירושלים, ,13/3/2020,17:15-18:30,0,35.253391100000044,31.81951520000007
6048," רח' עמק דותן 49 מרכז רב- תחומי, מודיעין", ,13/3/2020,10:30-11:00,0,35.01487960000003,31.898845900000023
6049,"""אייבורי"", ""ישפרו סנטר"", רח' המלאכות, מודיעין.", ,13/3/2020,11:00-11:30,0,34.96252480000004,31.889382600000033
5634,"מסעדת ""אבולעפיה"", רח' הסיבים 19, פתח תקווה",,13/3/2020,01:00-01:30,מיקום חולה,34.85699000000005,32.08938000000006
5657,"מסעדת ""אבולעפיה"", רח' הסיבים 19, פתח תקווה",,13/3/2020,01:00-01:30,מיקום חולה,34.85699000000005,32.08938000000006
5507,"בית כנסת ""אור לשבים"" יהוד",תפילה,13/3/2020,05:00-07:00,מיקום חולה,34.89205000000004,32.03719000000007
5603,"בית כנסת הישן, ישוב אלון שבות",,13/3/2020,07:20-07:50,מיקום חולה,35.125256000000036,31.65487100000007
5604,ישיבת הר עציון ישוב אלון שבות,חדר אוכל,13/3/2020,07:50-08:15,מיקום חולה,35.12351290000004,31.65767100000005
5665,"קופ""ח כללית רחוב הפלמ""ח 17 רחובות",קומה א',13/3/2020,08:00-08:30,מיקום חולה,34.82260800000006,31.89543400000008
5605,ישיבת הר עציון ישוב אלון שבות,שיעור של הרב בזק,13/3/2020,08:30-10:00,מיקום חולה,35.12351290000004,31.65767100000005
5666,"קופ""ח כללית ""רמז"" רחוב דוד רמז 71 רחובות",יחידת אולטרסאונד,13/3/2020,08:50-09:00,מיקום חולה,34.80409210000005,31.89449630000007
5667,"מרפאת עיניים קופ""ח כללית ""רמז"" רחוב דוד רמז 71 רחובות",,13/3/2020,09:00-09:40,מיקום חולה,34.80409210000005,31.89449630000007
5591,"מועדון כושר ""קולנוע פאר"", רחוב ישעיה 1, תל אביב",,13/3/2020,09:00-10:30,מיקום חולה,34.77868350000006,32.095061600000065
5598,"מקווה יחזקאל, קרית גת",,13/3/2020,09:30-10:00,מיקום חולה,34.76598000000007,31.61233200000004
5508,מקווה בסביון ברח' הדרים,,13/3/2020,09:30-09:45,מיקום חולה,34.88259000000005,32.056020000000046
5668,"קופ""ח כללית רחוב פלמ""ח 17 רחובות קומה א'",,13/3/2020,10:00-10:30,מיקום חולה,34.82260800000006,31.89543400000008
5471,סופר קייזר – רח' אבני החושן מודיעין,,13/3/2020,10:10-10:45,מיקום חולה,34.99644633500003,31.90306357700007
5606,בית הרופאים רח' ערער 9 מודיעין,,13/3/2020,11:00-11:30,מיקום חולה,35.00829500000003,31.900419200000044
5607,סופר פארם קניון עזריאלי מודיעין,,13/3/2020,11:30-12:00,מיקום חולה,35.007820200000026,31.900639100000035
5592,"בית קפה ""בירנבאום"", רחוב נחלת בנימין 31, תל אביב",,13/3/2020,11:30-13:45,מיקום חולה,34.77063860000004,32.066287500000044
5579,"שופרסל, רחוב ארלוזורוב 53, תל אביב",,13/3/2020,12:00-13:00,מיקום חולה,34.77909960000005,32.08614060000008
5509,"בית כנסת ""אור לשבים"" יהוד",תפילה,13/3/2020,12:30-13:00,מיקום חולה,34.89205000000004,32.03719000000007
5675,"חנות BO-E , דיזנגוף 96 תל אביב",,13/3/2020,13:00-13:30,מיקום חולה,34.774148600000046,32.07875780000006
5593,"בר ""סלון ברלין"", רחוב נג'רה 15, תל אביב",,13/3/2020,13:30-17:30,מיקום חולה,34.76977560000006,32.07035640000004
5608,קבלת פנים באירוע משפחתי במרכז ציפורי יער ירושלים,,13/3/2020,16:00-16:30,מיקום חולה,35.165430238000056,31.77357282500003
5614,קבלת פנים באירוע משפחתי במרכז ציפורי יער ירושלים,,13/3/2020,16:00-16:30,מיקום חולה,35.166202714000065,31.772660725000037
5536,"מלר""ד נשים מרכז רפואי העמק",,13/3/2020,17:00-17:45,מיקום חולה,35.31659640000004,32.62107620000006
5710,"בית הכנסת ""דרכי אבותינו"" רחוב גורדון 1 קריית יערים",,13/3/2020,17:00-18:30,מיקום חולה,35.103297800000064,31.803590100000065
5510,"בית כנסת ""אור אבנר"", יהוד",תפילה,13/3/2020,17:30-19:00,מיקום חולה,34.88104000000004,32.03546000000006
5537,"מלר""ד פנימי מרכז רפואי העמק",,13/3/2020,20:30-21:50,מיקום חולה,35.31659640000004,32.62107620000006
5745,בית כנסת מעלות ניסים מגדל העמק, ,14/3/2020,08:30-09:30,מיקום חולה,35.23425823100007,32.68033056200005
5767,"בית הכנסת ""דרכי אבותינו"" רחוב גורדון 1 קריית יערים", ,14/3/2020,16:00-18:00,מיקום חולה,35.103297800000064,31.803590100000065
5795,בית כנסת מעלות ניסים מגדל העמק, ,14/3/2020,05:00-07:00,0,35.24174970000007,32.67781140000005
5796,בית כנסת שער שמעון מגדל העמק, ,14/3/2020,15:30-19:30,0,35.24615800000004,32.67994070000003
5887,בית חולים וולפסון,כל מי שביקר במחלקה פנימית ד' או במחלקת רגל סכרתית,14/3/2020,00:00-23:59,0,34.76270740000007,32.03603090000007
5909,טיב טעם רח' דיזינגוף 197 תל אביב, ,14/3/2020,22:15-22:30,0,34.77482210000005,32.087310700000046
5960,"בית הכנסת ""שלום המלכה "" ברחוב נצרים, דימונה", ,14/3/2020,08:45-10:30,0,35.04104360000008,31.068494600000065
5961,"בית הכנסת ""שלום המלכה "" ברחוב נצרים, דימונה", ,14/3/2020,16:30-17:00,0,35.04104360000008,31.068494600000065
5962,"בית הכנסת ""שלום המלכה "" ברחוב נצרים, דימונה", ,14/3/2020,18:15-18:45,0,35.04104360000008,31.068494600000065
5977,בית כנסת חניכי הישיבות יצחק שדה עפולה,בית כנסת חניכי הישיבות בעפולה רחוב יצחק שדה,14/3/2020,10:30-14:00,0,35.32072362800005,32.63307791300008
5978,בית כנסת ויזניץ רחב זית 1 עפולה, ,14/3/2020,17:00-19:00,0,35.33270416200003,32.63461237700005
6040,מוקד רפואה דחופה - קרית מלאכי, ,14/3/2020,19:30-20:00,0,34.74712400000004,31.73026500000003
6054,בן אליעזר 18 פתח תקווה, ,14/3/2020,08:00-10:00,0,34.90878760000004,32.06957270000004
6055,רחוב אלעזר פתח תקווה, ,14/3/2020,17:00-17:20,0,34.90198740000005,32.08007520000007
6056,רחוב אלעזר פתח תקווה, ,14/3/2020,18:20-18:40,0,34.90198740000005,32.08007520000007
6057,"דרך העצמאות 16, יהוד", ,14/3/2020,20:00-23:00,0,34.88604970000006,32.02791380000008
6024,"בית הכנסת 'אור וישועה', רח' טרומפלדור, חיפה", ,14/3/2020,08:00-11:00,0,35.01731180000007,32.78570360000003
6097,"בית כנסת של כולם, רחוב החורש יהוד", ,14/3/2020,08:30-11:00,0,34.878861200000074,32.03309680000007
6098,"בית כנסת של כולם, רחוב החורש יהוד", ,14/3/2020,16:30-18:30,0,34.878861200000074,32.03309680000007
6110,"גן משחקים, בן גוריון 3, כפר גבירול רחובות", ,14/3/2020,15:45-16:30,0,34.77416299400005,31.894229676000062
5689,בית כנסת מעלות ניסים מגדל העמק,,14/3/2020,08:30-09:30,מיקום חולה,35.23425823100007,32.68033056200005
5580,"בית קפה איזי קפה, רחוב ארלוזורוב 76, תל אביב",,14/3/2020,09:00-10:00,מיקום חולה,34.77917480000008,32.08580790000008
5594,Training Tel Aviv Port מכון כושר F45,,14/3/2020,10:10-11:20,מיקום חולה,34.77571659100005,32.100468412000055
5599,"מקווה יחזקאל, קרית גת",,14/3/2020,10:15-10:30,מיקום חולה,34.76598000000007,31.61233200000004
5711,"בית הכנסת ""דרכי אבותינו"" רחוב גורדון 1 קריית יערים",,14/3/2020,16:00-18:00,מיקום חולה,35.103297800000064,31.803590100000065
5538,"מלר""ד פנימי מרכז רפואי העמק",,15/3/2020,23:55-23:59,מיקום חולה,35.31659640000004,32.62107620000006
5539,"מלר""ד פנימי מרכז רפואי העמק",,15/3/2020,00:00-04:30,מיקום חולה,35.31659640000004,32.62107620000006
5746,"מרפאה של קופ""ח כללית נוף העמק, מגדל העמק", ,15/3/2020,10:00-11:00,מיקום חולה,35.24988500000006,32.67509600000005
5747,שארה מוקד רפואה דחופה במגדל העמק, ,15/3/2020,20:30-20:40,מיקום חולה,35.24174970000007,32.67781140000005
5797,בית כנסת אוהל רות מגדל העמק, ,15/3/2020,08:30-09:15,0,35.233303000000035,32.67557900000003
5798,ישיבה מתיבתא מגדל העמק, ,15/3/2020,09:30-13:00,0,35.24174970000007,32.67781140000005
5799,אושר עד מגדל העמק, ,15/3/2020,19:30-21:00,0,35.23750000000007,32.66944440000003
6058,"מתחנת ""על פרשת דרכים"" – רכבת ארלוזרוב מס' 14,ת""א עד לתחנת עד""ש שפיק מס' 46 פ""ת", ,15/3/2020,16:00-16:45,0,34.79705900000005,32.08259080000005
5996,"קופת חולים כללית, הרצל 7 כפר יונה", ,15/3/2020,09:30-09:50,0,34.93365950000003,32.319147900000075
5997,סופר מגה בעיר מנחם בגין 44 כפר יונה, ,15/3/2020,10:00-10:20,0,34.93653420000004,32.311227200000076
5931,קופת חולים מאוחדת בקרית גת, ,15/3/2020,12:30-13:30,0,34.75457524700005,31.61041850400005
5888,בית חולים וולפסון,כל מי שביקר במחלקה פנימית ד' או במחלקת רגל סכרתית,15/3/2020,00:00-23:59,0,34.76270740000007,32.03603090000007
6064,מתחם סטאר סנטר אשדוד, ,15/3/2020,13:00-13:30,0,34.65550600000006,31.809015000000045
6105,"מרפאת נשים מכבי, רחוב נגבה 24 ראשון לציון", ,15/3/2020,10:00-11:25,0,34.778783600000054,31.963229500000068
6106,מרכז רפואי היקב כרמים של  מכבי רחוב היקב  10 ראשון לציון, ,15/3/2020,11:28-11:40,0,34.77932590000006,31.973988000000077
6107,"סופר כרמים ,רחוב היקב 12 ראשון לציון", ,15/3/2020,14:00-17:15,0,34.779421100000036,31.974022400000024
6108,בית מרקחת כרמית פארם רחוב היקב 12 ראשון לציון, ,15/3/2020,17:15-17:30,0,34.779282400000056,31.97388190000004
6109,"סופר כרמים ,רחוב היקב 12 ראשון לציון", ,15/3/2020,17:30-20:00,0,34.779421100000036,31.974022400000024
6099,"בית כנסת ברסלב, רחוב סעדיה יהוד", ,15/3/2020,08:20-09:30,0,34.88713089400005,32.03166517400007
6078,מרפאת מטודלה של קופת חולים כללית ירושלים,עובדת בריאות,15/3/2020,00:00-23:59,0,35.21266280000003,31.77209940000006
5600,"קופת חולים מכבי, נתיבות השלום, קרית גת",,15/3/2020,08:30-09:30,מיקום חולה,34.75373360000003,31.617969500000072
5690,"מרפאה של קופ""ח כללית נוף העמק, מגדל העמק",,15/3/2020,10:00-11:00,מיקום חולה,35.24988500000006,32.67509600000005
5691,שארה מוקד רפואה דחופה במגדל העמק,,15/3/2020,20:30-20:40,מיקום חולה,35.24174970000007,32.67781140000005
5800,בית כנסת מצפה העמק מאור החיים מגדל העמק, ,16/3/2020,08:15-09:15,0,35.23365350000006,32.672981900000025
5801,ישיבה מתיבתא מגדל העמק, ,16/3/2020,11:30-13:00,0,35.24174970000007,32.67781140000005
5889,בית חולים וולפסון,כל מי שביקר במחלקה פנימית ד' או במחלקת רגל סכרתית,16/3/2020,00:00-23:59,0,34.76270740000007,32.03603090000007
5998,"קופת חולים כללית, הרצל 7 כפר יונה", ,16/3/2020,13:40-14:00,0,34.93365950000003,32.319147900000075
5999,החרצית כפר יונה,רופאה עצמאית דר חוה כהן,16/3/2020,13:15-13:30,0,34.939320000000066,32.31582000000003
6000,"קופת חולים כללי, רזיאל כפר יונה",מכון רנטגן,16/3/2020,14:00-14:30,0,34.93365282700006,32.319152218000056
6059,רחוב אלעזר פתח תקווה, ,16/3/2020,06:00-06:30,0,34.90198740000005,32.08007520000007
6060,"מתחנת עד""ש שפיק  מס' 10 פ""ת לת""א – ""על פרשת דרכים""-רכבת מס' 38.", ,16/3/2020,07:00-08:00,0,34.911069300000065,32.07369170000004
6079,מרפאת מטודלה של קופת חולים כללית ירושלים,עובדת בריאות,16/3/2020,00:00-23:59,0,35.21266280000003,31.77209940000006
5659,"""שוויצריה הקטנה"" ברחוב ביאליק 79 רמת גן",,16/3/2020,19:00-19:30,מיקום חולה,34.81025000000005,32.085660000000075
5660,"סופר פארם בקניון ביאליק , רחוב ביאליק 79 רמת גן",,16/3/2020,19:00-20:00,מיקום חולה,34.81161000000003,32.08573000000007
5636,"""שוויצריה הקטנה"" ברחוב ביאליק 79 רמת גן",,16/3/2020,19:00-19:30,מיקום חולה,34.81025000000005,32.085660000000075
5637,"סופר פארם בקניון ביאליק , רחוב ביאליק 79 רמת גן",,16/3/2020,19:00-20:00,מיקום חולה,34.81161000000003,32.08573000000007
5851,"קופת חולים מאוחדת, רחוב ירושלים 17, בני ברק", ,17/3/2020,10:00-10:30,0,34.83018490000006,32.085698200000024
6061,"מארלוזורוב ת""א עד לחיים עוזר פ""ת", ,17/3/2020,19:30-19:50,0,34.78920915900005,32.08356006200006
5979,בית כנסת ויזניץ רחב זית 1 עפולה,משנת יוסף (שכונתית) ברחוב בית הזית ליד בית הכנסת,17/3/2020,18:30-19:00,0,35.33268806800004,32.63461990700006
5980,סופר רמי לוי עפול, ,17/3/2020,22:30-23:30,0,35.29304280000008,32.60388470000004
5890,בית חולים וולפסון,כל מי שביקר במחלקה פנימית ד' או במחלקת רגל סכרתית,17/3/2020,00:00-23:59,0,34.76270740000007,32.03603090000007
5891,בית חולים וולפסון,כל מי שביקר במחלקה פנימית ד' או במחלקת רגל סכרתית,18/3/2020,00:00-23:59,0,34.76270740000007,32.03603090000007
